Gender,Age,Height(cm),Weight(kg),Lifestyle,Exercise,Daily Calories Intake,Target,"How motivated are you for being healthy
(in %)",Body Mass Index (BMI),Basal Metabolic Rate (BMR),Type,Body Fat Percentage (BFP),Body Type,"Daily Calorie Need (Based on BMR and Exercise)
(in Calorie)","Total Daily Energy Expenditure (TDEE) (Based on BMR and Lifestyle)
(in Calorie)",Suggestion
1,30,164,40,2,0,2755,1,72,14.87,1200.64,3,19.3465,0,1441,2701,1
1,30,164,44,2,1,3178,2,68,16.36,1238.89,3,21.1312,0,1703,2788,2
1,30,164,48,2,2,2040,0,78,17.85,1277.14,3,22.9158,0,1980,2874,1
1,30,164,52,2,3,2871,1,84,19.33,1315.4,3,24.7005,1,2269,2960,1
1,30,164,56,2,3,2497,2,90,20.82,1353.65,3,26.4851,1,2335,3046,4
1,30,164,60,2,0,3664,0,74,22.31,1391.9,3,28.2698,1,1670,3132,0
1,30,164,64,2,1,2381,1,90,23.8,1430.15,3,30.0544,1,1966,3218,1
1,30,164,68,2,2,2445,2,87,25.28,1468.4,3,31.8391,2,2276,3304,1
1,30,164,72,2,3,2610,0,71,26.77,1506.66,3,33.6237,2,2599,3390,0
1,30,164,76,2,0,4345,1,72,28.26,1544.91,3,35.4084,2,1854,3476,1
1,30,164,80,2,1,3313,2,74,29.74,1583.16,3,37.193,2,2177,3562,2
1,30,164,84,2,2,4487,0,80,31.23,1621.41,3,38.9777,3,2513,3648,5
1,30,164,88,2,3,3772,1,67,32.72,1659.66,3,40.7623,3,2863,3734,1
1,30,164,92,2,0,3133,2,92,34.21,1697.92,3,42.547,3,2037,3820,4
1,30,170,40,2,1,2754,0,60,13.84,1211.74,3,18.109,0,1666,2726,1
1,30,170,44,2,2,3066,1,76,15.22,1249.99,3,19.7699,0,1937,2812,1
1,30,170,48,2,3,3478,2,87,16.61,1288.24,3,21.4308,0,2222,2899,4
1,30,170,52,2,0,2537,0,83,17.99,1326.5,3,23.0917,0,1592,2985,1
1,30,170,56,2,1,2487,1,72,19.38,1364.75,3,24.7526,1,1877,3071,1
1,30,170,60,2,2,3788,2,94,20.76,1403.0,3,26.4135,1,2175,3157,4
1,30,170,64,2,3,4054,0,63,22.15,1441.25,3,28.0744,1,2486,3243,0
1,30,170,68,2,0,2663,1,83,23.53,1479.5,3,29.7353,1,1775,3329,1
1,30,170,72,2,1,3620,2,73,24.91,1517.76,3,31.3962,2,2087,3415,2
1,30,170,76,2,2,4061,0,75,26.3,1556.01,3,33.0571,2,2412,3501,0
1,30,170,80,2,3,4161,1,94,27.68,1594.26,3,34.718,2,2750,3587,2
1,30,170,84,2,0,3857,2,73,29.07,1632.51,3,36.3789,2,1959,3673,2
1,30,170,88,2,1,4098,0,85,30.45,1670.76,3,38.0398,3,2297,3759,3
1,30,170,92,2,2,4268,1,85,31.83,1709.02,3,39.7007,3,2649,3845,0
1,30,176,40,2,3,2641,2,90,12.91,1222.84,3,16.9959,0,2109,2751,4
1,30,176,44,2,0,3150,0,76,14.2,1261.09,3,18.5455,0,1513,2837,1
1,30,176,48,2,1,3508,1,88,15.5,1299.34,3,20.095,0,1787,2924,1
1,30,176,52,2,2,2769,2,95,16.79,1337.6,3,21.6446,0,2073,3010,4
1,30,176,56,2,3,3931,0,60,18.08,1375.85,3,23.1942,0,2373,3096,1
1,30,176,60,2,0,3882,1,79,19.37,1414.1,3,24.7438,1,1697,3182,1
1,30,176,64,2,1,3889,2,87,20.66,1452.35,3,26.2934,1,1997,3268,4
1,30,176,68,2,2,3689,0,83,21.95,1490.6,3,27.843,1,2310,3354,0
1,30,176,72,2,3,3406,1,95,23.24,1528.86,3,29.3926,1,2637,3440,1
1,30,176,76,2,0,2997,2,66,24.54,1567.11,3,30.9421,1,1881,3526,2
1,30,176,80,2,1,3757,0,71,25.83,1605.36,3,32.4917,2,2207,3612,0
1,30,176,84,2,2,3032,1,76,27.12,1643.61,3,34.0413,2,2548,3698,1
1,30,176,88,2,3,3444,2,76,28.41,1681.86,3,35.5909,2,2901,3784,2
1,30,176,92,2,0,4451,0,60,29.7,1720.12,3,37.1405,2,2064,3870,0
1,30,182,40,2,1,3304,1,94,12.08,1233.94,3,15.991,0,1697,2776,1
1,30,182,44,2,2,2204,2,67,13.28,1272.19,3,17.4401,0,1972,2862,2
1,30,182,48,2,3,2447,0,66,14.49,1310.44,3,18.8892,0,2261,2948,1
1,30,182,52,2,0,2792,1,81,15.7,1348.7,3,20.3383,0,1618,3035,1
1,30,182,56,2,1,3277,2,82,16.91,1386.95,3,21.7874,0,1907,3121,4
1,30,182,60,2,2,3399,0,82,18.11,1425.2,3,23.2365,0,2209,3207,1
1,30,182,64,2,3,3260,1,80,19.32,1463.45,3,24.6856,1,2524,3293,1
1,30,182,68,2,3,3379,2,60,20.53,1501.7,3,26.1347,1,2590,3379,2
1,30,182,72,2,0,3118,0,94,21.74,1539.96,3,27.5838,1,1848,3465,0
1,30,182,76,2,1,3338,1,65,22.94,1578.21,3,29.0329,1,2170,3551,1
1,30,182,80,2,2,4292,2,88,24.15,1616.46,3,30.482,1,2506,3637,4
1,30,182,84,2,3,3202,0,74,25.36,1654.71,3,31.9311,2,2854,3723,0
1,30,182,88,2,0,2743,1,84,26.57,1692.96,3,33.3802,2,2032,3809,2
1,30,182,92,2,1,4752,2,60,27.77,1731.22,3,34.8293,2,2380,3895,2
1,35,152,40,2,2,1975,0,62,17.31,1155.06,3,23.4256,0,1790,2599,1
1,35,152,44,2,3,2282,1,76,19.04,1193.31,3,25.5032,1,2058,2685,1
1,35,152,48,2,0,2688,2,70,20.78,1231.56,3,27.5807,1,1478,2771,2
1,35,152,52,2,1,3657,0,92,22.51,1269.82,3,29.6583,1,1746,2857,0
1,35,152,56,2,2,2561,1,91,24.24,1308.07,3,31.7359,1,2028,2943,1
1,35,152,60,2,3,2969,2,76,25.97,1346.32,3,33.8134,2,2322,3029,2
1,35,152,64,2,0,3925,0,75,27.7,1384.57,3,35.891,2,1661,3115,0
1,35,152,68,2,1,3970,1,85,29.43,1422.82,3,37.9686,2,1956,3201,2
1,35,152,72,2,2,3485,2,95,31.16,1461.08,3,40.0461,3,2265,3287,2
1,35,152,76,2,3,3306,0,77,32.89,1499.33,3,42.1237,3,2586,3373,0
1,35,152,80,2,0,4463,1,87,34.63,1537.58,3,44.2012,3,1845,3460,0
1,35,152,84,2,1,3297,2,81,36.36,1575.83,3,46.2788,3,2167,3546,2
1,35,152,88,2,2,4285,0,83,38.09,1614.08,3,48.3564,3,2502,3632,3
1,35,152,92,2,3,4275,1,61,39.82,1652.34,3,50.4339,3,2850,3718,0
1,35,158,40,2,0,3096,2,80,16.02,1166.16,3,21.8777,0,1399,2624,4
1,35,158,44,2,1,2954,0,64,17.63,1204.41,3,23.8005,0,1656,2710,1
1,35,158,48,2,2,2377,1,85,19.23,1242.66,3,25.7232,1,1926,2796,1
1,35,158,52,2,3,3516,2,73,20.83,1280.92,3,27.646,1,2210,2882,2
1,35,158,56,2,0,3354,0,83,22.43,1319.17,3,29.5688,1,1583,2968,0
1,35,158,60,2,1,3146,1,89,24.03,1357.42,3,31.4915,1,1866,3054,1
1,35,158,64,2,2,3486,2,94,25.64,1395.67,3,33.4143,2,2163,3140,2
1,35,158,68,2,3,2839,0,74,27.24,1433.92,3,35.3371,2,2474,3226,0
1,35,158,72,2,0,2948,1,72,28.84,1472.18,3,37.2598,2,1767,3312,1
1,35,158,76,2,1,4282,2,94,30.44,1510.43,3,39.1826,3,2077,3398,2
1,35,158,80,2,2,2997,0,61,32.05,1548.68,3,41.1054,3,2400,3485,0
1,35,158,84,2,3,3285,1,92,33.65,1586.93,3,43.0281,3,2737,3571,1
1,35,158,88,2,0,2596,2,70,35.25,1625.18,3,44.9509,3,1950,3657,4
1,35,158,92,2,1,2994,0,89,36.85,1663.44,3,46.8737,3,2287,3743,3
1,35,164,40,2,2,3258,1,82,14.87,1177.26,3,20.4965,0,1825,2649,1
1,35,164,44,2,3,2161,2,93,16.36,1215.51,3,22.2812,0,2097,2735,4
1,35,164,48,2,0,3442,0,69,17.85,1253.76,3,24.0658,0,1505,2821,1
1,35,164,52,2,1,2326,1,81,19.33,1292.02,3,25.8505,1,1777,2907,1
1,35,164,56,2,2,2784,2,70,20.82,1330.27,3,27.6351,1,2062,2993,2
1,35,164,60,2,3,3172,0,94,22.31,1368.52,3,29.4198,1,2361,3079,0
1,35,164,64,2,0,2754,1,74,23.8,1406.77,3,31.2044,1,1688,3165,1
1,35,164,68,2,1,2471,2,92,25.28,1445.02,3,32.9891,2,1987,3251,1
1,35,164,72,2,2,3271,0,64,26.77,1483.28,3,34.7737,2,2299,3337,0
1,35,164,76,2,3,2978,1,75,28.26,1521.53,3,36.5584,2,2625,3423,1
1,35,164,80,2,3,2457,2,92,29.74,1559.78,3,38.343,2,2691,3510,1
1,35,164,84,2,0,2589,0,72,31.23,1598.03,3,40.1277,3,1918,3596,0
1,35,164,88,2,1,4749,1,60,32.72,1636.28,3,41.9123,3,2250,3682,0
1,35,164,92,2,2,3768,2,84,34.21,1674.54,3,43.697,3,2596,3768,2
1,35,170,40,2,3,3262,0,86,13.84,1188.36,3,19.259,0,2050,2674,1
1,35,170,44,2,0,3367,1,67,15.22,1226.61,3,20.9199,0,1472,2760,1
1,35,170,48,2,1,2960,2,61,16.61,1264.86,3,22.5808,0,1739,2846,2
1,35,170,52,2,2,3167,0,74,17.99,1303.12,3,24.2417,0,2020,2932,1
1,35,170,56,2,3,3622,1,94,19.38,1341.37,3,25.9026,1,2314,3018,1
1,35,170,60,2,0,3539,2,84,20.76,1379.62,3,27.5635,1,1656,3104,4
1,35,170,64,2,1,2648,0,66,22.15,1417.87,3,29.2244,1,1950,3190,0
1,35,170,68,2,2,3964,1,93,23.53,1456.12,3,30.8853,1,2257,3276,1
1,35,170,72,2,3,4136,2,83,24.91,1494.38,3,32.5462,2,2578,3362,2
1,35,170,76,2,0,2552,0,68,26.3,1532.63,3,34.2071,2,1839,3448,0
1,35,170,80,2,1,2757,1,67,27.68,1570.88,3,35.868,2,2160,3534,1
1,35,170,84,2,2,3258,2,93,29.07,1609.13,3,37.5289,2,2494,3621,2
1,35,170,88,2,3,4633,0,77,30.45,1647.38,3,39.1898,3,2842,3707,0
1,35,170,92,2,0,3338,1,71,31.83,1685.64,3,40.8507,3,2023,3793,1
1,35,176,40,2,1,3050,2,80,12.91,1199.46,3,18.1459,0,1649,2699,4
1,35,176,44,2,2,3063,0,76,14.2,1237.71,3,19.6955,0,1918,2785,1
1,35,176,48,2,3,2814,1,86,15.5,1275.96,3,21.245,0,2201,2871,1
1,35,176,52,2,0,3016,2,77,16.79,1314.22,3,22.7946,0,1577,2957,2
1,35,176,56,2,1,3195,0,77,18.08,1352.47,3,24.3442,0,1860,3043,1
1,35,176,60,2,2,2222,1,89,19.37,1390.72,3,25.8938,1,2156,3129,1
1,35,176,64,2,3,3794,2,84,20.66,1428.97,3,27.4434,1,2465,3215,4
1,35,176,68,2,0,4127,0,85,21.95,1467.22,3,28.993,1,1761,3301,0
1,35,176,72,2,1,2676,1,69,23.24,1505.48,3,30.5426,1,2070,3387,1
1,35,176,76,2,2,3612,2,85,24.54,1543.73,3,32.0921,1,2393,3473,4
1,35,176,80,2,3,3915,0,87,25.83,1581.98,3,33.6417,2,2729,3559,3
1,35,176,84,2,0,3390,1,82,27.12,1620.23,3,35.1913,2,1944,3646,2
1,35,176,88,2,1,3582,2,79,28.41,1658.48,3,36.7409,2,2280,3732,2
1,35,176,92,2,2,3970,0,73,29.7,1696.74,3,38.2905,2,2630,3818,0
1,35,182,40,2,3,1961,1,94,12.08,1210.56,3,17.141,0,2088,2724,1
1,35,182,44,2,0,2922,2,64,13.28,1248.81,3,18.5901,0,1499,2810,2
1,35,182,48,2,1,2085,0,75,14.49,1287.06,3,20.0392,0,1770,2896,1
1,35,182,52,2,2,2654,1,82,15.7,1325.32,3,21.4883,0,2054,2982,1
1,35,182,56,2,3,2792,2,90,16.91,1363.57,3,22.9374,0,2352,3068,4
1,35,182,60,2,0,2586,0,60,18.11,1401.82,3,24.3865,0,1682,3154,1
1,35,182,64,2,1,3564,1,87,19.32,1440.07,3,25.8356,1,1980,3240,1
1,35,182,68,2,2,4158,2,93,20.53,1478.32,3,27.2847,1,2291,3326,4
1,35,182,72,2,3,3583,0,85,21.74,1516.58,3,28.7338,1,2616,3412,0
1,35,182,76,2,0,3498,1,69,22.94,1554.83,3,30.1829,1,1866,3498,1
1,35,182,80,2,1,3083,2,67,24.15,1593.08,3,31.632,1,2190,3584,2
1,35,182,84,2,2,3193,0,83,25.36,1631.33,3,33.0811,2,2529,3670,3
1,35,182,88,2,3,2780,1,71,26.57,1669.58,3,34.5302,2,2880,3757,1
1,35,182,92,2,3,2690,2,72,27.77,1707.84,3,35.9793,2,2946,3843,1
1,35,152,40,2,0,2183,0,83,17.31,1155.06,3,23.4256,0,1386,2599,1
1,35,152,44,2,1,2041,1,74,19.04,1193.31,3,25.5032,1,1641,2685,1
1,35,152,48,2,2,2272,2,93,20.78,1231.56,3,27.5807,1,1909,2771,4
1,35,152,52,2,3,3457,0,60,22.51,1269.82,3,29.6583,1,2190,2857,0
1,35,152,56,2,0,3532,1,71,24.24,1308.07,3,31.7359,1,1570,2943,1
1,35,152,60,2,1,2817,2,73,25.97,1346.32,3,33.8134,2,1851,3029,2
1,35,152,64,2,2,2305,0,81,27.7,1384.57,3,35.891,2,2146,3115,3
1,35,152,68,2,3,3265,1,64,29.43,1422.82,3,37.9686,2,2454,3201,1
1,35,152,72,2,0,2597,2,67,31.16,1461.08,3,40.0461,3,1753,3287,4
1,35,152,76,2,1,4251,0,94,32.89,1499.33,3,42.1237,3,2062,3373,3
1,35,152,80,2,2,3633,1,78,34.63,1537.58,3,44.2012,3,2383,3460,1
1,35,152,84,2,3,4432,2,80,36.36,1575.83,3,46.2788,3,2718,3546,2
1,35,152,88,2,0,3123,0,87,38.09,1614.08,3,48.3564,3,1937,3632,3
1,35,152,92,2,1,4015,1,78,39.82,1652.34,3,50.4339,3,2272,3718,1
1,35,158,40,2,2,3070,2,71,16.02,1166.16,3,21.8777,0,1808,2624,2
1,35,158,44,2,3,1897,0,91,17.63,1204.41,3,23.8005,0,2078,2710,1
1,35,158,48,2,0,2964,1,63,19.23,1242.66,3,25.7232,1,1491,2796,1
1,35,158,52,2,1,3430,2,68,20.83,1280.92,3,27.646,1,1761,2882,2
1,35,158,56,2,2,2523,0,60,22.43,1319.17,3,29.5688,1,2045,2968,0
1,35,158,60,2,3,2688,1,75,24.03,1357.42,3,31.4915,1,2342,3054,1
1,35,158,64,2,0,3988,2,73,25.64,1395.67,3,33.4143,2,1675,3140,2
1,35,158,68,2,1,2936,0,79,27.24,1433.92,3,35.3371,2,1972,3226,0
1,35,158,72,2,2,3114,1,64,28.84,1472.18,3,37.2598,2,2282,3312,1
1,35,158,76,2,3,2991,2,84,30.44,1510.43,3,39.1826,3,2605,3398,4
1,35,158,80,2,0,4251,0,89,32.05,1548.68,3,41.1054,3,1858,3485,3
1,35,158,84,2,1,2785,1,91,33.65,1586.93,3,43.0281,3,2182,3571,1
1,35,158,88,2,2,3657,2,60,35.25,1625.18,3,44.9509,3,2519,3657,2
1,35,158,92,2,3,2882,0,76,36.85,1663.44,3,46.8737,3,2869,3743,0
1,35,164,40,2,0,2066,1,65,14.87,1177.26,3,20.4965,0,1413,2649,1
1,35,164,44,2,1,2489,2,60,16.36,1215.51,3,22.2812,0,1671,2735,2
1,35,164,48,2,2,2652,0,82,17.85,1253.76,3,24.0658,0,1943,2821,1
1,35,164,52,2,3,3518,1,67,19.33,1292.02,3,25.8505,1,2229,2907,1
1,35,164,56,2,0,2185,2,88,20.82,1330.27,3,27.6351,1,1596,2993,4
1,35,164,60,2,1,3941,0,74,22.31,1368.52,3,29.4198,1,1882,3079,0
1,35,164,64,2,2,2659,1,93,23.8,1406.77,3,31.2044,1,2180,3165,1
1,35,164,68,2,3,3251,2,74,25.28,1445.02,3,32.9891,2,2493,3251,2
1,35,164,72,2,0,3137,0,80,26.77,1483.28,3,34.7737,2,1780,3337,3
1,35,164,76,2,1,3013,1,89,28.26,1521.53,3,36.5584,2,2092,3423,2
1,35,164,80,2,2,2737,2,74,29.74,1559.78,3,38.343,2,2418,3510,1
1,35,164,84,2,3,4494,0,75,31.23,1598.03,3,40.1277,3,2757,3596,0
1,35,164,88,2,0,2577,1,89,32.72,1636.28,3,41.9123,3,1964,3682,1
1,35,164,92,2,1,3165,2,84,34.21,1674.54,3,43.697,3,2302,3768,4
1,35,170,40,2,2,1979,0,60,13.84,1188.36,3,19.259,0,1842,2674,1
1,35,170,44,2,3,2677,1,94,15.22,1226.61,3,20.9199,0,2116,2760,1
1,35,170,48,2,3,2618,2,95,16.61,1264.86,3,22.5808,0,2182,2846,4
1,35,170,52,2,0,2082,0,63,17.99,1303.12,3,24.2417,0,1564,2932,1
1,35,170,56,2,1,3229,1,64,19.38,1341.37,3,25.9026,1,1844,3018,1
1,35,170,60,2,2,2545,2,60,20.76,1379.62,3,27.5635,1,2138,3104,2
1,35,170,64,2,3,3764,0,89,22.15,1417.87,3,29.2244,1,2446,3190,0
1,35,170,68,2,0,3244,1,76,23.53,1456.12,3,30.8853,1,1747,3276,1
1,35,170,72,2,1,2858,2,66,24.91,1494.38,3,32.5462,2,2055,3362,1
1,35,170,76,2,2,3310,0,76,26.3,1532.63,3,34.2071,2,2376,3448,0
1,35,170,80,2,3,3747,1,80,27.68,1570.88,3,35.868,2,2710,3534,2
1,35,170,84,2,0,3403,2,64,29.07,1609.13,3,37.5289,2,1931,3621,2
1,35,170,88,2,1,3225,0,81,30.45,1647.38,3,39.1898,3,2265,3707,3
1,35,170,92,2,2,3717,1,86,31.83,1685.64,3,40.8507,3,2613,3793,1
1,35,176,40,2,3,2348,2,81,12.91,1199.46,3,18.1459,0,2069,2699,4
1,35,176,44,2,0,3370,0,81,14.2,1237.71,3,19.6955,0,1485,2785,1
1,35,176,48,2,1,3589,1,84,15.5,1275.96,3,21.245,0,1754,2871,1
1,35,176,52,2,2,2750,2,71,16.79,1314.22,3,22.7946,0,2037,2957,2
1,35,176,56,2,3,3256,0,81,18.08,1352.47,3,24.3442,0,2333,3043,1
1,35,176,60,2,0,2628,1,88,19.37,1390.72,3,25.8938,1,1669,3129,1
1,35,176,64,2,1,2540,2,93,20.66,1428.97,3,27.4434,1,1965,3215,4
1,35,176,68,2,2,4094,0,63,21.95,1467.22,3,28.993,1,2274,3301,0
1,35,176,72,2,3,4302,1,84,23.24,1505.48,3,30.5426,1,2597,3387,1
1,35,176,76,2,0,3612,2,69,24.54,1543.73,3,32.0921,1,1852,3473,2
1,35,176,80,2,1,4414,0,62,25.83,1581.98,3,33.6417,2,2175,3559,0
1,35,176,84,2,2,3682,1,94,27.12,1620.23,3,35.1913,2,2511,3646,2
1,35,176,88,2,3,4739,2,93,28.41,1658.48,3,36.7409,2,2861,3732,2
1,35,176,92,2,0,4085,0,61,29.7,1696.74,3,38.2905,2,2036,3818,0
1,35,182,40,2,1,2479,1,73,12.08,1210.56,3,17.141,0,1665,2724,1
1,35,182,44,2,2,2220,2,67,13.28,1248.81,3,18.5901,0,1936,2810,2
1,35,182,48,2,3,3678,0,80,14.49,1287.06,3,20.0392,0,2220,2896,1
1,35,182,52,2,0,2952,1,60,15.7,1325.32,3,21.4883,0,1590,2982,1
1,35,182,56,2,1,2301,2,69,16.91,1363.57,3,22.9374,0,1875,3068,2
1,35,182,60,2,2,3059,0,87,18.11,1401.82,3,24.3865,0,2173,3154,1
1,35,182,64,2,3,3499,1,92,19.32,1440.07,3,25.8356,1,2484,3240,1
1,35,182,68,2,0,2395,2,86,20.53,1478.32,3,27.2847,1,1774,3326,4
1,35,182,72,2,1,4368,0,79,21.74,1516.58,3,28.7338,1,2085,3412,0
1,35,182,76,2,2,4443,1,78,22.94,1554.83,3,30.1829,1,2410,3498,1
1,35,182,80,2,3,4301,2,77,24.15,1593.08,3,31.632,1,2748,3584,2
1,35,182,84,2,0,3157,0,69,25.36,1631.33,3,33.0811,2,1958,3670,0
1,35,182,88,2,1,2930,1,85,26.57,1669.58,3,34.5302,2,2296,3757,2
1,35,182,92,2,2,4995,2,84,27.77,1707.84,3,35.9793,2,2647,3843,2
1,40,152,40,2,3,2775,0,68,17.31,1131.68,3,24.5756,0,1952,2546,1
1,40,152,44,2,0,2369,1,70,19.04,1169.93,3,26.6532,1,1404,2632,1
1,40,152,48,2,1,2501,2,84,20.78,1208.18,3,28.7307,1,1661,2718,4
1,40,152,52,2,2,2019,0,70,22.51,1246.44,3,30.8083,1,1932,2804,0
1,40,152,56,2,3,2515,1,72,24.24,1284.69,3,32.8859,1,2216,2891,1
1,40,152,60,2,3,3721,2,88,25.97,1322.94,3,34.9634,2,2282,2977,2
1,40,152,64,2,0,2389,0,69,27.7,1361.19,3,37.041,2,1633,3063,0
1,40,152,68,2,1,2204,1,63,29.43,1399.44,3,39.1186,2,1924,3149,1
1,40,152,72,2,2,3655,2,76,31.16,1437.7,3,41.1961,3,2228,3235,2
1,40,152,76,2,3,2956,0,73,32.89,1475.95,3,43.2737,3,2546,3321,0
1,40,152,80,2,0,4361,1,78,34.63,1514.2,3,45.3512,3,1817,3407,0
1,40,152,84,2,1,3144,2,64,36.36,1552.45,3,47.4288,3,2135,3493,2
1,40,152,88,2,2,2756,0,76,38.09,1590.7,3,49.5064,3,2466,3579,0
1,40,152,92,2,3,4288,1,75,39.82,1628.96,3,51.5839,3,2810,3665,0
1,40,158,40,2,0,2854,2,87,16.02,1142.78,3,23.0277,0,1371,2571,4
1,40,158,44,2,1,3189,0,89,17.63,1181.03,3,24.9505,0,1624,2657,1
1,40,158,48,2,2,2085,1,84,19.23,1219.28,3,26.8732,1,1890,2743,1
1,40,158,52,2,3,3141,2,90,20.83,1257.54,3,28.796,1,2169,2829,4
1,40,158,56,2,0,2624,0,79,22.43,1295.79,3,30.7188,1,1555,2916,0
1,40,158,60,2,1,3362,1,89,24.03,1334.04,3,32.6415,1,1834,3002,1
1,40,158,64,2,2,3242,2,75,25.64,1372.29,3,34.5643,2,2127,3088,2
1,40,158,68,2,3,2412,0,84,27.24,1410.54,3,36.4871,2,2433,3174,3
1,40,158,72,2,0,3586,1,84,28.84,1448.8,3,38.4098,2,1739,3260,2
1,40,158,76,2,1,3513,2,74,30.44,1487.05,3,40.3326,3,2045,3346,2
1,40,158,80,2,2,3604,0,81,32.05,1525.3,3,42.2554,3,2364,3432,3
1,40,158,84,2,3,4573,1,60,33.65,1563.55,3,44.1781,3,2697,3518,0
1,40,158,88,2,0,3604,2,64,35.25,1601.8,3,46.1009,3,1922,3604,2
1,40,158,92,2,1,4096,0,85,36.85,1640.06,3,48.0237,3,2255,3690,3
1,40,164,40,2,2,3375,1,82,14.87,1153.88,3,21.6465,0,1789,2596,1
1,40,164,44,2,3,2146,2,73,16.36,1192.13,3,23.4312,0,2056,2682,2
1,40,164,48,2,0,2021,0,64,17.85,1230.38,3,25.2158,0,1476,2768,1
1,40,164,52,2,1,2883,1,66,19.33,1268.64,3,27.0005,1,1744,2854,1
1,40,164,56,2,2,3382,2,89,20.82,1306.89,3,28.7851,1,2026,2940,4
1,40,164,60,2,3,3178,0,68,22.31,1345.14,3,30.5698,1,2320,3027,0
1,40,164,64,2,0,3331,1,63,23.8,1383.39,3,32.3544,1,1660,3113,1
1,40,164,68,2,1,3615,2,62,25.28,1421.64,3,34.1391,2,1955,3199,2
1,40,164,72,2,2,3022,0,90,26.77,1459.9,3,35.9237,2,2263,3285,3
1,40,164,76,2,3,3742,1,85,28.26,1498.15,3,37.7084,2,2584,3371,2
1,40,164,80,2,0,4390,2,72,29.74,1536.4,3,39.493,2,1844,3457,2
1,40,164,84,2,1,3153,0,92,31.23,1574.65,3,41.2777,3,2165,3543,3
1,40,164,88,2,2,4028,1,92,32.72,1612.9,3,43.0623,3,2500,3629,0
1,40,164,92,2,3,3715,2,94,34.21,1651.16,3,44.847,3,2848,3715,2
1,40,170,40,2,0,2883,0,81,13.84,1164.98,3,20.409,0,1398,2621,1
1,40,170,44,2,1,2409,1,67,15.22,1203.23,3,22.0699,0,1654,2707,1
1,40,170,48,2,2,2207,2,87,16.61,1241.48,3,23.7308,0,1924,2793,4
1,40,170,52,2,3,3455,0,71,17.99,1279.74,3,25.3917,0,2208,2879,1
1,40,170,56,2,0,2728,1,81,19.38,1317.99,3,27.0526,1,1582,2965,1
1,40,170,60,2,1,2563,2,63,20.76,1356.24,3,28.7135,1,1865,3052,2
1,40,170,64,2,2,3483,0,77,22.15,1394.49,3,30.3744,1,2161,3138,0
1,40,170,68,2,3,2837,1,69,23.53,1432.74,3,32.0353,1,2471,3224,1
1,40,170,72,2,3,2846,2,81,24.91,1471.0,3,33.6962,2,2537,3310,1
1,40,170,76,2,0,3566,0,95,26.3,1509.25,3,35.3571,2,1811,3396,3
1,40,170,80,2,1,3517,1,66,27.68,1547.5,3,37.018,2,2128,3482,1
1,40,170,84,2,2,3925,2,68,29.07,1585.75,3,38.6789,2,2458,3568,2
1,40,170,88,2,3,4458,0,87,30.45,1624.0,3,40.3398,3,2801,3654,3
1,40,170,92,2,0,4563,1,92,31.83,1662.26,3,42.0007,3,1995,3740,0
1,40,176,40,2,1,2646,2,89,12.91,1176.08,3,19.2959,0,1617,2646,4
1,40,176,44,2,2,3197,0,70,14.2,1214.33,3,20.8455,0,1882,2732,1
1,40,176,48,2,3,2649,1,60,15.5,1252.58,3,22.395,0,2161,2818,1
1,40,176,52,2,0,3747,2,75,16.79,1290.84,3,23.9446,0,1549,2904,2
1,40,176,56,2,1,3379,0,71,18.08,1329.09,3,25.4942,0,1827,2990,1
1,40,176,60,2,2,3353,1,77,19.37,1367.34,3,27.0438,1,2119,3077,1
1,40,176,64,2,3,2783,2,70,20.66,1405.59,3,28.5934,1,2425,3163,2
1,40,176,68,2,0,2631,0,94,21.95,1443.84,3,30.143,1,1733,3249,0
1,40,176,72,2,1,2935,1,81,23.24,1482.1,3,31.6926,1,2038,3335,1
1,40,176,76,2,2,3010,2,68,24.54,1520.35,3,33.2421,1,2357,3421,2
1,40,176,80,2,3,2735,0,60,25.83,1558.6,3,34.7917,2,2689,3507,0
1,40,176,84,2,0,4060,1,74,27.12,1596.85,3,36.3413,2,1916,3593,1
1,40,176,88,2,1,3973,2,63,28.41,1635.1,3,37.8909,2,2248,3679,2
1,40,176,92,2,2,4480,0,87,29.7,1673.36,3,39.4405,2,2594,3765,3
1,40,182,40,2,3,2377,1,64,12.08,1187.18,3,18.291,0,2048,2671,1
1,40,182,44,2,0,2923,2,72,13.28,1225.43,3,19.7401,0,1471,2757,2
1,40,182,48,2,1,3583,0,70,14.49,1263.68,3,21.1892,0,1738,2843,1
1,40,182,52,2,2,3486,1,94,15.7,1301.94,3,22.6383,0,2018,2929,1
1,40,182,56,2,3,3649,2,80,16.91,1340.19,3,24.0874,0,2312,3015,4
1,40,182,60,2,0,3039,0,93,18.11,1378.44,3,25.5365,0,1654,3101,1
1,40,182,64,2,1,3793,1,92,19.32,1416.69,3,26.9856,1,1948,3188,1
1,40,182,68,2,2,3339,2,61,20.53,1454.94,3,28.4347,1,2255,3274,2
1,40,182,72,2,3,2990,0,95,21.74,1493.2,3,29.8838,1,2576,3360,0
1,40,182,76,2,0,3721,1,74,22.94,1531.45,3,31.3329,1,1838,3446,1
1,40,182,80,2,1,4591,2,87,24.15,1569.7,3,32.782,1,2158,3532,4
1,40,182,84,2,2,4414,0,76,25.36,1607.95,3,34.2311,2,2492,3618,0
1,40,182,88,2,3,4297,1,83,26.57,1646.2,3,35.6802,2,2840,3704,2
